TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,WAPRICE,NOMINAL
USD,2015-09-19,,,,65.6445,,,1
USD,2015-09-22,,,,66.1455,,,1
USD,2015-09-23,,,,66.1747,,,1
USD,2015-09-24,,,,66.041,,,1
USD,2015-09-25,,,,66.5151,,,1
USD,2015-09-26,,,,65.6727,,,1
USD,2015-09-29,,,,65.547,,,1
USD,2015-09-30,,,,66.2367,,,1
USD,2015-10-01,,,,65.7364,,,1
USD,2015-10-02,,,,65.0336,,,1
USD,2015-10-03,,,,65.9414,,,1
USD,2015-10-06,,,,65.6248,,,1
USD,2015-10-07,,,,65.0962,,,1
USD,2015-10-08,,,,62.7061,,,1
USD,2015-10-09,,,,62.2942,,,1
USD,2015-10-10,,,,61.2967,,,1
USD,2015-10-13,,,,61.1535,,,1
USD,2015-10-14,,,,62.2237,,,1
USD,2015-10-15,,,,63.1248,,,1
USD,2015-10-16,,,,62.2433,,,1
USD,2015-10-17,,,,61.3587,,,1
USD,2015-10-20,,,,61.4419,,,1
USD,2015-10-21,,,,62.162,,,1
USD,2015-10-22,,,,62.6309,,,1
USD,2015-10-23,,,,62.7888,,,1
USD,2015-10-24,,,,61.9286,,,1
USD,2015-10-27,,,,62.5038,,,1
USD,2015-10-28,,,,63.5004,,,1
USD,2015-10-29,,,,65.3159,,,1
USD,2015-10-30,,,,64.1686,,,1
USD,2015-10-31,,,,64.3742,,,1
USD,2015-11-03,,,,63.7993,,,1
USD,2015-11-04,,,,63.8525,,,1
USD,2015-11-06,,,,63.3991,,,1
USD,2015-11-07,,,,63.6832,,,1
USD,2015-11-10,,,,64.6606,,,1
USD,2015-11-11,,,,64.3908,,,1
USD,2015-11-12,,,,64.5693,,,1
USD,2015-11-13,,,,65.4541,,,1
USD,2015-11-14,,,,66.6343,,,1
USD,2015-11-17,,,,66.4607,,,1
USD,2015-11-18,,,,65.4799,,,1
USD,2015-11-19,,,,64.7785,,,1
USD,2015-11-20,,,,64.912,,,1
USD,2015-11-21,,,,64.8673,,,1
USD,2015-11-24,,,,65.5973,,,1
USD,2015-11-25,,,,65.621,,,1
USD,2015-11-26,,,,65.4789,,,1
USD,2015-11-27,,,,65.6836,,,1
USD,2015-11-28,,,,66.2393,,,1
USD,2015-12-01,,,,66.737,,,1
USD,2015-12-02,,,,66.2584,,,1
USD,2015-12-03,,,,66.7402,,,1
USD,2015-12-04,,,,67.7691,,,1
USD,2015-12-05,,,,67.6698,,,1
USD,2015-12-08,,,,68.5156,,,1
USD,2015-12-09,,,,69.3026,,,1
USD,2015-12-10,,,,69.2,,,1
USD,2015-12-11,,,,69.2151,,,1
USD,2015-12-12,,,,69.1755,,,1
USD,2015-12-15,,,,70.2244,,,1
USD,2015-12-16,,,,70.8295,,,1
USD,2015-12-17,,,,70.4012,,,1
USD,2015-12-18,,,,70.5806,,,1
USD,2015-12-19,,,,71.3215,,,1
USD,2015-12-22,,,,71.2553,,,1
USD,2015-12-23,,,,71.1211,,,1
USD,2015-12-24,,,,70.9333,,,1
USD,2015-12-25,,,,69.5165,,,1
USD,2015-12-26,,,,70.269,,,1
USD,2015-12-29,,,,70.7865,,,1
USD,2015-12-30,,,,72.5066,,,1
USD,2015-12-31,,,,72.8827,,,1
USD,2016-01-01,,,,72.9299,,,1
USD,2016-01-06,,,,72.9299,,,1
USD,2016-01-09,,,,72.9299,,,1
USD,2016-01-12,,,,75.9507,,,1
USD,2016-01-13,,,,76.6041,,,1
USD,2016-01-14,,,,76.4275,,,1
USD,2016-01-15,,,,76.523,,,1
USD,2016-01-16,,,,76.565,,,1
USD,2016-01-19,,,,78.6678,,,1
USD,2016-01-20,,,,78.4862,,,1
USD,2016-01-21,,,,79.4614,,,1
USD,2016-01-22,,,,83.5913,,,1
USD,2016-01-23,,,,80.5714,,,1
USD,2016-01-26,,,,77.7965,,,1
USD,2016-01-27,,,,81.8394,,,1
USD,2016-01-28,,,,78.9969,,,1
USD,2016-01-29,,,,77.3674,,,1
USD,2016-01-30,,,,75.1723,,,1
USD,2016-02-02,,,,76.3264,,,1
USD,2016-02-03,,,,77.9273,,,1
USD,2016-02-04,,,,79.2593,,,1
USD,2016-02-05,,,,76.4609,,,1
USD,2016-02-06,,,,77.3409,,,1
USD,2016-02-09,,,,76.8614,,,1
USD,2016-02-10,,,,78.6805,,,1
USD,2016-02-11,,,,79.0689,,,1
USD,2016-02-12,,,,79.1144,,,1
USD,2016-02-13,,,,79.4951,,,1
USD,2016-02-16,,,,77.7792,,,1
USD,2016-02-17,,,,76.245,,,1
USD,2016-02-18,,,,77.8503,,,1
USD,2016-02-19,,,,75.4575,,,1
USD,2016-02-20,,,,76.3657,,,1
USD,2016-02-21,,,,77.1326,,,1
USD,2016-02-23,,,,77.1326,,,1
USD,2016-02-24,,,,77.1326,,,1
USD,2016-02-25,,,,76.3928,,,1
USD,2016-02-26,,,,76.3929,,,1
USD,2016-02-27,,,,75.0903,,,1
USD,2016-03-01,,,,75.8994,,,1
USD,2016-03-02,,,,74.0536,,,1
USD,2016-03-03,,,,73.6256,,,1
USD,2016-03-04,,,,73.8242,,,1
USD,2016-03-05,,,,73.1854,,,1
USD,2016-03-10,,,,72.3775,,,1
USD,2016-03-11,,,,71.0928,,,1
USD,2016-03-12,,,,70.3067,,,1
USD,2016-03-15,,,,70.1542,,,1
USD,2016-03-16,,,,70.5408,,,1
USD,2016-03-17,,,,71.0256,,,1
USD,2016-03-18,,,,68.5598,,,1
USD,2016-03-19,,,,68.4026,,,1
USD,2016-03-22,,,,68.8086,,,1
USD,2016-03-23,,,,67.7764,,,1
USD,2016-03-24,,,,67.6409,,,1
USD,2016-03-25,,,,68.9328,,,1
USD,2016-03-26,,,,68.4346,,,1
USD,2016-03-29,,,,67.7807,,,1
USD,2016-03-30,,,,68.7549,,,1
USD,2016-03-31,,,,67.6076,,,1
USD,2016-04-01,,,,67.8552,,,1
USD,2016-04-02,,,,67.141,,,1
USD,2016-04-05,,,,68.6753,,,1
USD,2016-04-06,,,,68.8901,,,1
USD,2016-04-07,,,,68.5215,,,1
USD,2016-04-08,,,,67.796,,,1
USD,2016-04-09,,,,67.4662,,,1
USD,2016-04-12,,,,67.125,,,1
USD,2016-04-13,,,,66.3456,,,1
USD,2016-04-14,,,,65.7662,,,1
USD,2016-04-15,,,,66.4954,,,1
USD,2016-04-16,,,,66.0452,,,1
USD,2016-04-19,,,,68.2724,,,1
USD,2016-04-20,,,,65.6474,,,1
USD,2016-04-21,,,,66.0364,,,1
USD,2016-04-22,,,,65.0254,,,1
USD,2016-04-23,,,,66.2198,,,1
USD,2016-04-26,,,,66.6295,,,1
USD,2016-04-27,,,,66.4559,,,1
USD,2016-04-28,,,,65.1618,,,1
USD,2016-04-29,,,,65.1133,,,1
USD,2016-04-30,,,,64.3334,,,1
USD,2016-05-03,,,,64.3334,,,1
USD,2016-05-04,,,,64.3334,,,1
USD,2016-05-05,,,,66.1718,,,1
USD,2016-05-06,,,,65.8918,,,1
USD,2016-05-07,,,,66.1928,,,1
USD,2016-05-11,,,,66.3277,,,1
USD,2016-05-12,,,,66.2428,,,1
USD,2016-05-13,,,,64.9607,,,1
USD,2016-05-14,,,,64.9306,,,1
USD,2016-05-17,,,,64.8895,,,1
USD,2016-05-18,,,,64.5138,,,1
USD,2016-05-19,,,,65.0641,,,1
USD,2016-05-20,,,,66.211,,,1
USD,2016-05-21,,,,66.3775,,,1
USD,2016-05-24,,,,67.0475,,,1
USD,2016-05-25,,,,67.0493,,,1
USD,2016-05-26,,,,65.8949,,,1
USD,2016-05-27,,,,65.2062,,,1
USD,2016-05-28,,,,66.0413,,,1
USD,2016-05-31,,,,66.0825,,,1
USD,2016-06-01,,,,65.9962,,,1
USD,2016-06-02,,,,66.6156,,,1
USD,2016-06-03,,,,66.7491,,,1
USD,2016-06-04,,,,66.8529,,,1
USD,2016-06-07,,,,65.7894,,,1
USD,2016-06-08,,,,65.2089,,,1
USD,2016-06-09,,,,64.6797,,,1
USD,2016-06-10,,,,63.7402,,,1
USD,2016-06-11,,,,64.7077,,,1
USD,2016-06-14,,,,64.7077,,,1
USD,2016-06-15,,,,66.0306,,,1
USD,2016-06-16,,,,65.9156,,,1
USD,2016-06-17,,,,65.8618,,,1
USD,2016-06-18,,,,65.4398,,,1
USD,2016-06-21,,,,64.1509,,,1
USD,2016-06-22,,,,64.1743,,,1
USD,2016-06-23,,,,63.7162,,,1
USD,2016-06-24,,,,64.3212,,,1
USD,2016-06-25,,,,65.5287,,,1
USD,2016-06-28,,,,65.0588,,,1
USD,2016-06-29,,,,64.8095,,,1
USD,2016-06-30,,,,64.2575,,,1
USD,2016-07-01,,,,64.1755,,,1
USD,2016-07-02,,,,64.0165,,,1
USD,2016-07-05,,,,63.6844,,,1
USD,2016-07-06,,,,64.2676,,,1
USD,2016-07-07,,,,64.6304,,,1
USD,2016-07-08,,,,64.05,,,1
USD,2016-07-09,,,,64.2488,,,1
USD,2016-07-12,,,,64.2024,,,1
USD,2016-07-13,,,,63.9029,,,1
USD,2016-07-14,,,,63.8531,,,1
USD,2016-07-15,,,,63.5773,,,1
USD,2016-07-16,,,,63.1697,,,1
USD,2016-07-19,,,,63.1154,,,1
USD,2016-07-20,,,,62.9891,,,1
USD,2016-07-21,,,,63.4183,,,1
USD,2016-07-22,,,,63.7373,,,1
USD,2016-07-23,,,,64.627,,,1
USD,2016-07-26,,,,64.9184,,,1
USD,2016-07-27,,,,65.7408,,,1
USD,2016-07-28,,,,65.9467,,,1
USD,2016-07-29,,,,66.1125,,,1
USD,2016-07-30,,,,67.0512,,,1
USD,2016-08-02,,,,65.9553,,,1
USD,2016-08-03,,,,66.8816,,,1
USD,2016-08-04,,,,66.742,,,1
USD,2016-08-05,,,,66.3941,,,1
USD,2016-08-06,,,,65.5627,,,1
USD,2016-08-09,,,,65.0799,,,1
USD,2016-08-10,,,,64.7848,,,1
USD,2016-08-11,,,,64.8137,,,1
USD,2016-08-12,,,,64.9497,,,1
USD,2016-08-13,,,,64.3364,,,1
USD,2016-08-16,,,,64.2076,,,1
USD,2016-08-17,,,,63.9514,,,1
USD,2016-08-18,,,,63.9943,,,1
USD,2016-08-19,,,,63.5487,,,1
USD,2016-08-20,,,,63.9391,,,1
USD,2016-08-23,,,,64.2078,,,1
USD,2016-08-24,,,,64.7684,,,1
USD,2016-08-25,,,,64.814,,,1
USD,2016-08-26,,,,64.9459,,,1
USD,2016-08-27,,,,64.738,,,1
USD,2016-08-30,,,,65.081,,,1
USD,2016-08-31,,,,64.9072,,,1
USD,2016-09-01,,,,65.2535,,,1
USD,2016-09-02,,,,65.2566,,,1
USD,2016-09-03,,,,65.8684,,,1
USD,2016-09-06,,,,64.7644,,,1
USD,2016-09-07,,,,64.8306,,,1
USD,2016-09-08,,,,64.3804,,,1
USD,2016-09-09,,,,63.973,,,1
USD,2016-09-10,,,,64.1617,,,1
USD,2016-09-13,,,,65.0539,,,1
USD,2016-09-14,,,,64.8102,,,1
USD,2016-09-15,,,,64.9737,,,1
USD,2016-09-16,,,,65.217,,,1
USD,2016-09-17,,,,64.994,,,1
USD,2016-09-20,,,,64.9173,,,1
USD,2016-09-21,,,,64.7513,,,1
USD,2016-09-22,,,,64.4424,,,1
USD,2016-09-23,,,,63.7942,,,1
USD,2016-09-24,,,,63.8642,,,1
USD,2016-09-27,,,,64.1506,,,1
USD,2016-09-28,,,,63.6921,,,1
USD,2016-09-29,,,,63.9509,,,1
USD,2016-09-30,,,,63.1581,,,1
USD,2016-10-01,,,,63.396,,,1
USD,2016-10-04,,,,62.5477,,,1
USD,2016-10-05,,,,62.4323,,,1
USD,2016-10-06,,,,62.4583,,,1
USD,2016-10-07,,,,62.39,,,1
USD,2016-10-08,,,,62.3031,,,1
USD,2016-10-11,,,,62.3884,,,1
USD,2016-10-12,,,,62.1946,,,1
USD,2016-10-13,,,,62.5892,,,1
USD,2016-10-14,,,,63.3465,,,1
USD,2016-10-15,,,,62.9934,,,1
USD,2016-10-18,,,,63.151,,,1
USD,2016-10-19,,,,62.89,,,1
USD,2016-10-20,,,,62.5841,,,1
USD,2016-10-21,,,,62.4194,,,1
USD,2016-10-22,,,,62.4499,,,1
USD,2016-10-25,,,,62.2349,,,1
USD,2016-10-26,,,,62.048,,,1
USD,2016-10-27,,,,62.2597,,,1
USD,2016-10-28,,,,63.0399,,,1
USD,2016-10-29,,,,62.9037,,,1
USD,2016-11-01,,,,63.2174,,,1
USD,2016-11-02,,,,63.2025,,,1
USD,2016-11-03,,,,63.4166,,,1
USD,2016-11-04,,,,63.5043,,,1
USD,2016-11-05,,,,63.5043,,,1
USD,2016-11-08,,,,63.9074,,,1
USD,2016-11-09,,,,63.7364,,,1
USD,2016-11-10,,,,63.8928,,,1
USD,2016-11-11,,,,63.4161,,,1
USD,2016-11-12,,,,65.2167,,,1
USD,2016-11-15,,,,65.8591,,,1
USD,2016-11-16,,,,65.5548,,,1
USD,2016-11-17,,,,64.5463,,,1
USD,2016-11-18,,,,64.9154,,,1
USD,2016-11-19,,,,65.1023,,,1
USD,2016-11-22,,,,64.358,,,1
USD,2016-11-23,,,,63.6282,,,1
USD,2016-11-24,,,,64.0087,,,1
USD,2016-11-25,,,,64.6279,,,1
USD,2016-11-26,,,,64.6174,,,1
USD,2016-11-29,,,,64.9153,,,1
USD,2016-11-30,,,,64.9449,,,1
USD,2016-12-01,,,,65.2382,,,1
USD,2016-12-02,,,,63.6807,,,1
USD,2016-12-03,,,,64.1528,,,1
USD,2016-12-06,,,,63.9242,,,1
USD,2016-12-07,,,,63.8741,,,1
USD,2016-12-08,,,,63.9114,,,1
USD,2016-12-09,,,,63.3901,,,1
USD,2016-12-10,,,,63.3028,,,1
USD,2016-12-13,,,,61.5804,,,1
USD,2016-12-14,,,,61.069,,,1
USD,2016-12-15,,,,60.8079,,,1
USD,2016-12-16,,,,61.6368,,,1
USD,2016-12-17,,,,61.7515,,,1
USD,2016-12-20,,,,61.7931,,,1
USD,2016-12-21,,,,61.7967,,,1
USD,2016-12-22,,,,61.1092,,,1
USD,2016-12-23,,,,60.8641,,,1
USD,2016-12-24,,,,60.8528,,,1
USD,2016-12-27,,,,60.9084,,,1
USD,2016-12-28,,,,60.8587,,,1
USD,2016-12-29,,,,60.6669,,,1
USD,2016-12-30,,,,60.273,,,1
USD,2016-12-31,,,,60.6569,,,1
USD,2017-01-10,,,,59.8961,,,1
USD,2017-01-11,,,,59.9533,,,1
USD,2017-01-12,,,,60.1614,,,1
USD,2017-01-13,,,,59.4978,,,1
USD,2017-01-14,,,,59.37,,,1
USD,2017-01-17,,,,59.6067,,,1
USD,2017-01-18,,,,59.4015,,,1
USD,2017-01-19,,,,59.183,,,1
USD,2017-01-20,,,,59.3521,,,1
USD,2017-01-21,,,,59.6697,,,1
USD,2017-01-24,,,,59.5034,,,1
USD,2017-01-25,,,,59.2168,,,1
USD,2017-01-26,,,,59.1489,,,1
USD,2017-01-27,,,,59.6356,,,1
USD,2017-01-28,,,,60.3196,,,1
USD,2017-01-31,,,,60.1618,,,1
USD,2017-02-01,,,,60.0851,,,1
USD,2017-02-02,,,,60.3099,,,1
USD,2017-02-03,,,,59.9858,,,1
USD,2017-02-04,,,,59.3137,,,1
USD,2017-02-07,,,,58.7121,,,1
USD,2017-02-08,,,,59.1933,,,1
USD,2017-02-09,,,,59.5129,,,1
USD,2017-02-10,,,,59.0235,,,1
USD,2017-02-11,,,,58.8457,,,1
USD,2017-02-14,,,,58.0619,,,1
USD,2017-02-15,,,,57.7388,,,1
USD,2017-02-16,,,,56.7719,,,1
USD,2017-02-17,,,,57.1507,,,1
USD,2017-02-18,,,,57.6342,,,1
USD,2017-02-21,,,,58.0967,,,1
USD,2017-02-22,,,,57.859,,,1
USD,2017-02-23,,,,57.4762,,,1
USD,2017-02-28,,,,57.9371,,,1
USD,2017-03-01,,,,57.9627,,,1
USD,2017-03-02,,,,58.3776,,,1
USD,2017-03-03,,,,58.4067,,,1
USD,2017-03-04,,,,58.9099,,,1
